run_id,scenario,policy_tag,t_global,healthcare_budget,social_service_budget,agent,group,x,y,health,admin,trust,engagement_counter,non_engagement_counter,cap_bh,cap_af
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_3,NONREG_MOD,2,6,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_6,REG_MOD,6,2,3.0,registered,MODERATE_TRUST,0,0,0.0,0.0
run_001,universal_health,eval_policyOFF,6,4820.0,4940.0,peh_7,REG_MOD,6,3,3.0,registered,MODERATE_TRUST,0,0,0.0,0.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_0,NONREG_LOW,5,2,3.5,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_1,NONREG_LOW,4,5,3.5,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_3,NONREG_MOD,2,6,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,7,4790.0,4930.0,peh_7,REG_MOD,6,3,3.0,registered,MODERATE_TRUST,0,0,0.0,0.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_0,NONREG_LOW,5,2,3.5,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_1,NONREG_LOW,4,5,3.5,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_3,NONREG_MOD,2,6,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,8,4760.0,4920.0,peh_7,REG_MOD,6,3,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_1,NONREG_LOW,4,5,3.5,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_3,NONREG_MOD,2,6,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,9,4730.0,4910.0,peh_7,REG_MOD,6,3,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_3,NONREG_MOD,2,6,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,10,4700.0,4900.0,peh_7,REG_MOD,6,3,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_5,REG_LOW,2,1,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,11,4670.0,4890.0,peh_7,REG_MOD,6,3,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_5,REG_LOW,2,1,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,12,4640.0,4880.0,peh_7,REG_MOD,6,3,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_2,NONREG_MOD,4,1,3.5,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_5,REG_LOW,2,1,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,13,4610.0,4870.0,peh_7,REG_MOD,6,3,4.0,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_2,NONREG_MOD,4,1,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_4,REG_LOW,2,4,3.5,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_5,REG_LOW,2,1,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,14,4580.0,4860.0,peh_7,REG_MOD,6,3,4.0,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_2,NONREG_MOD,4,1,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_4,REG_LOW,2,4,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_5,REG_LOW,2,1,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_6,REG_MOD,6,2,3.5,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,15,4550.0,4850.0,peh_7,REG_MOD,6,3,4.0,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_0,NONREG_LOW,5,2,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_1,NONREG_LOW,4,5,4.0,non-registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_2,NONREG_MOD,4,1,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_3,NONREG_MOD,2,6,4.0,non-registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_4,REG_LOW,2,4,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_5,REG_LOW,2,1,4.0,registered,LOW_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_6,REG_MOD,6,2,4.0,registered,MODERATE_TRUST,0,0,1.0,1.0
run_001,universal_health,eval_policyOFF,17,4520.0,4830.0,peh_7,REG_MOD,6,3,4.0,registered,MODERATE_TRUST,0,0,1.0,1.0
